,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
10,0.466,Sandpeople,spotify:artist:0h6JSIfoSSbXtaBWiUC4Wy,0.723,0.216,"['abstract hip hop', 'underground rap']",0.932,1,0.112,-10.38,1,27,0.075,168.007,4,5xfzmKAFsGi2f1NsvQVJcO,Obey (feat. Sandpeople),0.0392
11,0.106,Sandra,spotify:artist:4Wm66SItUBLYFqJq03WH6d,0.549,0.61,"['acoustic pop', 'anthem worship', 'christian uplift', 'indiecoustica']",2.59e-05,1,0.107,-7.445,1,39,0.0296,148.953,4,7gtdma4S3e8fml6be8JP95,Shepherd (feat. Sandra McCracken),0.145
12,0.106,Sandra McCracken,spotify:artist:4Wm66SItUBLYFqJq03WH6d,0.549,0.61,"['acoustic pop', 'anthem worship', 'christian uplift', 'indiecoustica']",2.59e-05,1,0.107,-7.445,1,39,0.0296,148.953,4,7gtdma4S3e8fml6be8JP95,Shepherd (feat. Sandra McCracken),0.145
13,0.273,Sandra van Nieuwland,spotify:artist:255PaovXNzjBcODZn42QgC,0.509,0.506,['dutch pop'],0.0,0,0.0988,-6.298,1,27,0.0378,187.694,4,15e2ONGrAAvfmsAYrIz8yb,Jolene,0.771
14,0.96,Sandrine Piau,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.312,0.0572,"['baroque ensemble', 'classical performance', 'classical soprano', 'opera']",0.029,7,0.128,-23.522,1,46,0.0512,113.523,4,4Y7cAmuEN7BygyV8yxH5ZP,"Zaide, K. 344: Ruhe sanft, mein holdes leben (Aria)",0.0384
15,0.0018,Sandro,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,0.653,0.863,"['swedish idol pop', 'swedish pop']",0.0,2,0.0406,-4.799,1,76,0.0457,134.004,4,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),0.276
16,0.0018,Sandro Cavazza,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,0.653,0.863,"['swedish idol pop', 'swedish pop']",0.0,2,0.0406,-4.799,1,76,0.0457,134.004,4,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),0.276
17,0.2,Sandro Silva,spotify:artist:53UXMZxwzQyV4j7tZaVF58,0.789,0.945,"['big room', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'sky room']",0.862,4,0.0705,-2.343,0,45,0.0754,128.025,4,4SiVkNBA2tSNoqJF3NCrBw,Epic,0.154
18,0.986,Sandro Volta,spotify:artist:4br5HVmW3Xed5Zvffl0RSU,0.492,0.0119,['lute'],0.246,1,0.0937,-29.138,1,11,0.0541,141.665,5,0IqW7CqnK0xjopMI4FBXMx,Suite No. 9 en ré mineur: Prélude,0.34
19,2.11e-05,Sandy,spotify:artist:6jy0VQ5tLwEKBeMxZ1aK4J,0.402,0.867,"['alternative rock', 'art pop', 'dream pop', 'freak folk', 'garage psych', 'indie folk', 'indie garage rock', 'indie pop', 'indie punk', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'preverb']",0.000185,4,0.0705,-3.969,0,57,0.0843,104.092,4,13qjycCLStZb9sJje6v0MC,Red Like Roses - Part II (feat. Casey Lee Williams & Sandy Casey),0.38
20,0.437,Sandy & Junior,spotify:artist:05mFGgWzooDQMWGNcNsM05,0.731,0.688,['baile pop'],0.0,7,0.119,-6.075,1,25,0.0366,93.072,4,1LNroGH4W4RsUVjIFUsrUA,Quando Você Passa (Turu Turu) (Turuturu),0.623
21,0.109,Sandy & Papo,spotify:artist:5F8vogyroqA36mExBfM52B,0.897,0.731,"['merengue', 'tropical']",0.000996,8,0.0342,-12.295,1,43,0.0404,131.881,4,5gbzZ4E1q8kGhq9iGaiD2y,Mueve Mueve - Like To Move It,0.927
22,0.547,Sandy Denny,spotify:artist:1kYd37riIExqdm9g0juqGJ,0.506,0.4,"['british folk', 'folk', 'folk rock', 'traditional folk']",0.474,6,0.315,-9.327,0,33,0.026,127.879,4,5Hc8WIK7qgBQ2vRSn19gG6,It'll Take A Long Time,0.353
23,0.65,Sandy Lam,spotify:artist:3K2hOAx9MPhduvDf2qguro,0.508,0.503,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop', 'vintage chinese pop']",7.23e-05,4,0.129,-6.517,1,56,0.0304,124.849,4,0fGM6yMJ1swPXt5NI0GCdl,至少還有你,0.356
24,0.0097,Sandy Rivera,spotify:artist:6pohviZSNRueSX7uNu63ZX,0.843,0.412,"['deep house', 'disco house', 'funky tech house', 'house', 'tribal house', 'vocal house']",0.00835,7,0.116,-10.551,0,44,0.044,124.452,4,66yhlgEIsoUY4jIC9eeWcc,Fall For You (Sandy Rivera's Classic Mix) - Moodymann Edit,0.644
25,0.665,Sango,spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,0.862,0.342,"['abstract beats', 'escape room', 'indie r&b', 'trap latino', 'trap soul']",8.19e-05,10,0.102,-10.095,0,54,0.0551,129.992,4,1ExAxTVymjFH7nMAFFoGG5,How Do You Love Me,0.177
26,0.14,Sangre Felina,spotify:artist:2PrBdIj2KxOVejt2oZiIVm,0.851,0.705,['norteno'],0.00244,2,0.0544,-3.92,1,29,0.0289,109.007,4,6Ap5U07TfOBWUsdQMUAZ8x,Alma De Santo,0.973
27,0.17,Sanluis,spotify:artist:3b2zi4PtiILG4Iyswyk4LW,0.61,0.928,['pop reggaeton'],6.36e-06,0,0.409,-3.853,1,55,0.0899,197.095,4,7GVDtWHrVjIdkAeFwPKUTT,Como Yo,0.601
28,0.399,Sanna Nielsen,spotify:artist:3PvEhkL4pgu9glR6yOlYKK,0.58,0.493,"['europop', 'swedish folk pop', 'swedish idol pop', 'swedish pop']",0.0,6,0.0829,-3.53,1,45,0.0383,121.904,4,3XhlY1x0LcIyHpZJB1g6WS,Undo,0.256
29,0.026,Sanni,spotify:artist:4KbUzTS1NC8GHIe9LkwIPS,0.725,0.434,['teen pop'],0.0,3,0.1,-12.861,1,42,0.0533,99.967,4,0KCTznt40dmddzBakiZ2GH,Thinkin' Bout You,0.211
30,0.131,Sanso-xtro,spotify:artist:3mfH5LhXGCgLiRRuPURhNp,0.235,0.483,['hauntology'],0.86,0,0.0553,-11.903,1,1,0.0358,140.4,3,30j6enwRZohQl3DQu0msoJ,The Last Leaf,0.0373
31,0.641,Santa Cruz,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.276,0.572,['sleaze rock'],0.0,1,0.2,-7.818,1,67,0.0377,77.986,4,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,0.285
32,0.0329,Santa Esmeralda,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.669,0.815,['disco'],0.00105,9,0.0498,-8.998,0,57,0.0838,117.809,4,6rhVKeUhQTGLIRmQOfc9Wo,Don't Let Me Be Misunderstood,0.784
33,0.238,Santa Estilo,spotify:artist:59XuCTeNNS0fVgBrFoPNfG,0.72,0.721,['mexican hip hop'],0.0,7,0.294,-4.564,0,65,0.262,173.432,4,6yly6C4QeDi4N1CpnFrJc7,Pesao,0.892
34,0.1,Santa Grifa,spotify:artist:1oH2B8tcHn4Gpl2bmmyd4A,0.892,0.612,['mexican hip hop'],0.0,8,0.0845,-4.323,1,58,0.398,126.465,4,2vfp3rtorzJs4l9nhrP0e1,El Diablo Anda Suelto,0.743
35,0.00064,Santa Hates You,spotify:artist:4tX5vETPCaXeVt0GobjED4,0.552,0.974,"['aggrotech', 'ebm', 'electro-industrial', 'futurepop']",0.0224,0,0.845,-4.443,1,21,0.0611,132.989,4,1lzStIaC2qDZgk5eY4oz8L,Scum,0.659
36,0.45,Santa RM,spotify:artist:30BSBWLKnYJION1lCPugXc,0.527,0.711,['latin hip hop'],0.0,0,0.091,-6.68,0,53,0.182,144.081,4,5xvpMc55trHxT6BDaEnptR,Mi Ultima Cancion de Amor,0.353
37,0.49,Santaferia,spotify:artist:22QaKKmBIH3QiotuG30W3o,0.774,0.77,['cumbia chilena'],1.25e-06,7,0.311,-3.074,1,61,0.0426,91.995,4,3cUE3p7E39CzGjQoEsg7sM,El Gil de Tu Ex,0.874
38,0.118,Santana,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.767,0.561,"['classic rock', 'rock']",0.0,2,0.0737,-7.418,0,82,0.0509,90.021,4,14boA065HMHWvqyPPEeN4y,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",0.542
39,0.285,Santana the Golden Boy,spotify:artist:7w2wcIXdCu7lfY4h5jbbrv,0.795,0.537,['reggaeton flow'],0.0,0,0.121,-7.782,0,45,0.0593,119.984,4,7DWgF6bsbk9ITB91GfGK6N,En Su Nota,0.346
40,0.00165,Santhosh Narayanan,spotify:artist:5FVBduYaeVBb6JIghza7v6,0.517,0.722,"['deep indian pop', 'desi hip hop', 'filmi']",0.0156,2,0.115,-5.196,1,43,0.0822,80.2,4,5INxOkZadSAAMp8OrtFNEl,Kaala (Tamil) (Teaser Theme),0.447
41,0.862,Santiago Cruz,spotify:artist:5ClJtuiNlr83ua45Dvpcf7,0.717,0.512,"['colombian pop', 'cumbia', 'latin', 'latin pop', 'reggaeton', 'vallenato']",0.0,9,0.121,-5.975,1,59,0.0424,147.973,4,2CMXO9bnTzOss5Fc6LhND2,"Y Si Te Quedas, ¿Qué?",0.39
42,0.0472,Santiago Insane,spotify:artist:4IOUgrJ4rTkTA3B0Mz2iOz,0.762,0.797,['peruvian hip hop'],0.0,6,0.0443,-9.949,0,30,0.364,172.992,4,7xNlqsVuYMk2i7AMwqHvIZ,Cosmonauta,0.755
43,0.0348,Santigold,spotify:artist:6Jrxnp0JgqmeUX1veU591p,0.869,0.796,"['alternative dance', 'art pop', 'dance-punk', 'escape room', 'indie pop', 'indietronica', 'new rave']",1.01e-05,4,0.111,-2.001,1,52,0.034,117.99,4,4dmCLAZbWYT0qtcG7GVMdb,L.E.S. Artistes,0.726
44,0.218,Santos,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,0.737,0.742,"['bachata', 'latin', 'tropical']",0.0,6,0.316,-2.875,1,86,0.0441,119.966,4,7uYgVgRSgqluZclLS7wpp4,El Farsante - Remix,0.386
45,0.00392,Santos & Ledes,spotify:artist:30HlKUFTsqlFQsPfyv2yuM,0.724,0.667,['electro bailando'],0.0,1,0.11,-5.223,0,28,0.199,156.066,4,709fgGwuexNnlwcEIS31LE,Vacilando,0.701
46,0.00392,Santos Y Zurdo,spotify:artist:30HlKUFTsqlFQsPfyv2yuM,0.724,0.667,['electro bailando'],0.0,1,0.11,-5.223,0,28,0.199,156.066,4,709fgGwuexNnlwcEIS31LE,Vacilando,0.701
47,0.252,Sao Vicente,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.843,0.391,['coverchill'],0.731,7,0.126,-10.973,0,48,0.0673,142.052,4,1bDeKmqTaHzC75esGzrjYH,I Shot the Sheriff,0.754
48,0.769,Saori Yuki,spotify:artist:6KyUat70qaniuiZq63HzFZ,0.387,0.559,"['enka', 'kayokyoku']",0.000636,2,0.172,-8.234,1,38,0.0509,178.043,4,7f45eBjWvqhcf9KbiYfdJH,Mas Que Nada,0.664
49,0.000948,Saosin,spotify:artist:1NUOfvAhA9AvsF1ISMkgHX,0.458,0.845,"['emo', 'metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",1.99e-06,2,0.359,-4.384,0,55,0.0422,119.994,4,7cITfGsdjGaTP0b5oiLL0z,You're Not Alone,0.175
50,0.243,SaQi,spotify:artist:4yyre4wV5as2rW3k0gekFA,0.745,0.503,['bhangra'],0.000205,6,0.111,-10.899,0,37,0.0836,90.022,4,1cV5Outv91y4gO5Q00MXur,Drippin',0.422
51,0.0208,Sara Bareilles,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,0.583,0.786,"['acoustic pop', 'dance pop', 'folk-pop', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.0,2,0.188,-3.142,0,74,0.0301,123.052,4,4E6cwWJWZw2zWf7VFbH7wf,Love Song,0.573
52,0.282,Sara Evans,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,0.536,0.65,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",1.16e-06,2,0.0876,-5.603,1,61,0.0337,147.93,4,5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,0.288
53,0.797,Sara Farell,spotify:artist:39S7Y72G0tdDPy2INGFicV,0.354,0.415,"['channel pop', 'neo mellow', 'viral pop']",0.0,9,0.107,-6.578,1,69,0.0289,175.537,4,18ZK9RiSZdZVTkzVFw0yin,It Aint me - Acoustic,0.421
54,0.949,Sara Gazarek,spotify:artist:7JAxSqDybAiZCDoqJ1R1fc,0.401,0.237,"['adult standards', 'cabaret', 'christmas', 'vocal jazz']",0.0667,8,0.0832,-15.416,0,50,0.0341,108.316,4,7rFObRieTgKBxD0oWcupDU,Blackbird - Bye Bye Blackbird,0.223
55,0.894,Sara Groves,spotify:artist:25Kfw0CRHgjl9oCgMfEYz7,0.494,0.258,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.000149,7,0.153,-11.449,1,40,0.0317,88.026,4,7pWPybl7eTC4bMJBjvYMFd,Fireflies and Songs,0.302
56,0.116,Sara Lugo,spotify:artist:3DQQA7JVJvdcdcKArfwitT,0.763,0.659,['reggae fusion'],0.0,10,0.173,-4.953,1,29,0.285,85.038,4,7mCXkazKaj4pkW6l8jkULZ,Pour le plaisir,0.743
57,0.0478,Sara Ramirez,spotify:artist:369G5DRwe0MjvyOoyyVXGN,0.499,0.41,"['hollywood', 'show tunes']",0.00138,11,0.106,-5.75,1,55,0.0288,97.88,4,2RKENFU4ZpmBw3BRlqrxgi,The Story,0.139
58,0.735,Sara Valenzuela,spotify:artist:2f0Ur2QXNCjpeGEqXZxOYc,0.654,0.473,"['latin alternative', 'latin electronica']",0.00296,5,0.342,-9.576,1,31,0.0341,123.096,4,0YkiJubevyQZHkv5ujoIqm,Cereza (feat. Uku Trío Bs),0.343
59,0.901,Sara Watkins,spotify:artist:1FDE7zZ6jmP8HHb9ej3mek,0.579,0.171,"['bluegrass', 'folk', 'folk-pop', 'new americana', 'progressive bluegrass']",0.000308,11,0.111,-14.495,1,49,0.0303,136.311,4,4e6dpHanuFVUxou9bKkLDN,Without A Word,0.389
60,0.358,Sara Zacharias,spotify:artist:5A0Bu9azuFEnud3q7t0V2r,0.632,0.872,['swedish folk pop'],1.38e-06,4,0.168,-6.675,1,47,0.133,96.007,4,6wbhcpSJcizwAETyOdbgAi,Kul på vägen,0.526
61,0.000324,Sarah,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,0.332,0.837,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.0,5,0.164,-3.437,1,64,0.038,171.341,4,00h6syYCxPKVsInPHXhdZ1,Sarah Smiles,0.551
62,0.917,Sarah Brightman,spotify:artist:7Ead768rc4ShGxnqtqccU5,0.265,0.468,['operatic pop'],0.00395,7,0.0899,-5.916,1,59,0.0336,115.09,3,0cj6wRt11vhskr0Spla2E1,Time To Say Goodbye (Con Te Partiro),0.396
63,0.228,Sarah Buxton,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,0.57,0.928,"['contemporary country', 'country dawn']",0.0,6,0.069,-3.005,1,56,0.0558,140.03,4,4nIwj4uuK2egtQaym18w3p,"Dayum, Baby",0.722
64,0.878,Sarah Charles Lewis,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.507,0.298,['broadway'],1.25e-05,10,0.142,-10.449,1,38,0.0331,106.251,4,7CtOTjPDcapdZk31NKHsd1,Everlasting,0.359
65,0.659,Sarah Darling,spotify:artist:4WCpgJFxAdAsm4FSD9CAfX,0.405,0.374,"['contemporary country', 'country dawn', 'modern country rock']",4.15e-05,10,0.103,-10.118,1,51,0.0339,82.302,4,2oVFNRsHg2gofrzDylZU0j,Where Cowboys Ride,0.194
66,0.133,Sarah De Warren,spotify:artist:6epc4etvJm1PC4Pd2dcnbU,0.537,0.793,['indie electro-pop'],1.54e-05,10,0.0629,-4.932,0,35,0.0559,140.075,4,6VnbVFTK7sNkoRWmbjmW6w,Undone (feat. Sarah De Warren),0.153
67,0.92,Sarah Francis,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,0.441,0.185,['classical oboe'],9.69e-06,0,0.111,-11.368,1,26,0.0294,118.96,4,3s6kOWlaSCMVGYLjsPEj7u,Prayer Of St. Francis,0.104
68,0.705,Sarah Geronimo,spotify:artist:6aiCKnIN68hohzU3ZzNq48,0.389,0.273,"['classic opm', 'opm', 'pinoy alternative']",0.0,6,0.117,-7.697,1,65,0.0362,134.124,4,0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",0.176
69,0.664,Sarah Harmer,spotify:artist:0RyvcOVrlV86NmFz0MrG9e,0.406,0.47,"['canadian country', 'canadian indie', 'ectofolk', 'folk-pop', 'lilith']",0.00133,4,0.115,-6.704,1,25,0.0291,113.126,4,0WBeOQ1Okwb5FxsF0hLLcH,Lodestar,0.323
70,0.664,Sarah Harmer,spotify:artist:0RyvcOVrlV86NmFz0MrG9e,0.406,0.47,"['canadian country', 'canadian indie', 'ectofolk', 'folk-pop', 'lilith']",0.00133,4,0.115,-6.704,1,25,0.0291,113.126,4,0WBeOQ1Okwb5FxsF0hLLcH,Lodestar,0.323
71,0.761,Sarah Jaffe,spotify:artist:1z2SrszsRmq47kDhBAnyNS,0.435,0.457,['etherpop'],0.17,10,0.0884,-10.698,1,43,0.0321,78.385,4,6uaWRTGqadohCbGwo9EVSD,Clementine,0.435
72,0.862,Sarah Jarosz,spotify:artist:6nFBonVf7Lqaj05R0v5VGJ,0.515,0.286,"['alternative country', 'folk', 'folk-pop', 'new americana', 'progressive bluegrass', 'stomp and holler']",6.9e-05,5,0.106,-11.776,1,56,0.0378,115.076,4,1I9dSqB5XSdwOfn9M8zpRg,Build Me Up From Bones,0.284
73,0.817,Sarah Louise,spotify:artist:2lGwVpVjE5WrnI4pP5Lu0y,0.278,0.439,['drone folk'],0.958,6,0.11,-12.771,1,41,0.0388,111.05,5,0f3Lw4MF7wNXl2ut78xzOZ,Home over Yonder Variations Pt. 2,0.504
74,0.949,Sarah McLachlan,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,0.532,0.0744,"['canadian pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock']",1.22e-05,1,0.106,-16.092,1,64,0.0355,117.131,3,3xZMPZQYETEn4hjor3TR1A,Angel,0.125
75,0.712,Sarah McMillan,spotify:artist:0T1KC0OHfbRO0O5bNH2tek,0.537,0.437,['deep ccm'],0.0861,3,0.0986,-8.78,1,55,0.0272,136.093,4,5OAHk4SXmhIjBhtLMVPllV,King Of My Heart,0.195
76,0.895,Sarah Menescal,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.716,0.288,['coverchill'],0.0,9,0.126,-13.142,0,54,0.0316,130.122,4,19sgZKHoi11uC8cdHjKiRn,Don't Speak,0.58
77,0.99,Sarah Modene,spotify:artist:7LxlPlaeWxWsdH4RXzYxGg,0.201,0.13,"['new age', 'new age piano']",0.909,5,0.0932,-22.234,1,40,0.0347,91.658,4,38awoxWYtrcp3GcRBlxKs6,Possibility,0.143
78,0.87,Sarah Neufeld,spotify:artist:4G6HhUUQ1LgyYnA2WJppf8,0.202,0.317,['canadian folk'],0.943,0,0.111,-14.791,1,30,0.0347,90.354,3,3eRj9iZsDZlbJ4hiuvRHLC,Won't Be a Thing to Become,0.309
79,0.0524,Sarah Reeves,spotify:artist:2vGA5qCDLZGW6exRQgKfLL,0.53,0.748,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",5.61e-06,6,0.119,-6.29,1,54,0.0999,156.009,4,5HuO7XjBio3846lKQuNW8b,Details,0.308
80,0.933,Sarah Rice,spotify:artist:4TbtUt49IMXEIMmNdifHb1,0.382,0.251,['show tunes'],0.00528,10,0.148,-15.972,1,30,0.04,115.249,4,782o0r4xyi4AT80VlZmS0P,Green Finch and Linnet Bird,0.0834
81,0.013,Sarah Ross,spotify:artist:7DBsiQxsZAKC5lHoRCdOFG,0.721,0.944,['redneck'],0.0,8,0.32,-5.982,1,50,0.159,85.002,4,2SGjJdLuSIvyVB5eXAJXm7,"We All Country (feat. Colt Ford, Sarah Ross & Charlie Farley)",0.626
82,0.574,Sarah Schachner,spotify:artist:692KvxElsJHIJQCS6Eoc32,0.162,0.53,"['scorecore', 'soundtrack', 'video game music']",0.869,8,0.0905,-12.379,1,48,0.0436,131.213,4,6ebnvzZVSCVgTsRtByaTAu,Assassin’s Creed Origins Main Theme,0.088
83,0.0037,Sarah Shook & the Disarmers,spotify:artist:6ahZTaoJs2D0gcscsEx64r,0.602,0.822,"['alternative country', 'deep new americana', 'new americana', 'roots rock']",0.0,9,0.127,-5.34,1,39,0.028,133.086,4,1cXUmVaiwY79D1GvUf43QS,Fuck Up,0.88
84,0.784,Sarah Silverman,spotify:artist:0LNZb9cF31Omf9ShZJ3CSa,0.547,0.729,"['comedy', 'comic']",0.0,10,0.677,-12.306,1,41,0.915,111.738,4,7Mf1UkBKNgMaKOQ62Hp7ps,That's What I Do (skit),0.334
85,0.947,Sarah Sparks,spotify:artist:1rNB96O30Md5JMUNgWwg99,0.52,0.103,['indiecoustica'],0.000129,10,0.138,-18.64,1,34,0.0354,54.787,4,0ciO72tdmmZReN1BeyWKf4,Eustace Scrubb,0.383
86,0.823,Sarah Vaughan,spotify:artist:1bgyxtWjZwA5PQlDsvs9b8,0.623,0.0986,"['adult standards', 'bebop', 'cabaret', 'christmas', 'cool jazz', 'jazz', 'lounge', 'soul', 'swing', 'vocal jazz']",0.0,1,0.23,-10.503,1,53,0.0413,123.772,4,6Q7U4bTozx5kfLjWT81u7P,Mean to Me,0.524
87,0.505,Sarah Walker,spotify:artist:1e16kiJQtCTveTl7TQnkFN,0.733,0.553,['classical mezzo-soprano'],0.000257,0,0.0986,-5.117,1,31,0.0383,106.666,4,0cX1X6tNYDyOFnKJATCH39,We Are the Champions,0.931
88,0.243,Sarah West,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,0.664,0.627,['danish pop'],0.0,11,0.201,-5.443,1,28,0.0425,89.982,4,4w0BPE5K8N17KOuGLdpLeI,Me 4 U,0.627
89,0.243,Sarah Young,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,0.664,0.627,['danish pop'],0.0,11,0.201,-5.443,1,28,0.0425,89.982,4,4w0BPE5K8N17KOuGLdpLeI,Me 4 U,0.627
90,0.243,Sarajane Williams,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,0.664,0.627,['danish pop'],0.0,11,0.201,-5.443,1,28,0.0425,89.982,4,4w0BPE5K8N17KOuGLdpLeI,Me 4 U,0.627
91,0.153,Sarit Hadad,spotify:artist:39jFFncu6W0phhYK16Dp9g,0.85,0.77,"['hebrew pop', 'israeli mediterranean', 'israeli pop', 'mizrahi']",0.0,6,0.115,-5.231,1,35,0.0646,107.942,4,7FsRHakAfXNcHu9jjlZ4Tj,למה לי,0.802
92,0.234,Sarkodie,spotify:artist:41MWgwfjzWDupE1i0OUghd,0.886,0.628,"['afrobeats', 'afropop', 'azonto', 'azontobeats', 'hiplife']",1e-05,10,0.0784,-9.299,0,58,0.0639,107.945,4,37gtSmRBMvDcC93rWch2by,Me and You,0.534
93,0.165,Sarmad Qadeer,spotify:artist:6Eh92TEgarADIOborTEsDJ,0.821,0.689,"['desi hip hop', 'sufi']",0.0,5,0.0753,-5.06,1,31,0.0822,99.974,4,4TwKBfl5OC8cdKHL0LK7Df,Horn,0.405
94,0.463,Saro,spotify:artist:2c0iuXFDOUiArd4MVklkuO,0.4,0.564,['indie electro-pop'],0.00202,9,0.115,-7.457,1,47,0.0743,117.907,4,4l5PHuvv8jJyrkRGEKprZk,One (feat. Saro),0.278
95,0.275,Sasa Kovacevic,spotify:artist:33JEl8gU2aspRf31MDowD5,0.712,0.867,['turbo folk'],8.1e-06,4,0.321,-5.291,0,47,0.0436,94.001,4,4IsmbKPz0GZOmkxneGUnr9,Temperatura,0.316
96,0.000141,Sascha Braemer,spotify:artist:3egW8Pgmbjm5vS4EPXZond,0.637,0.71,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']",0.89,2,0.209,-11.281,1,54,0.0338,120.986,4,1Fjt2qzntJQN3yuuzF4iZK,Monogamy - Original Mix,0.0948
